* Dictionary *
session:		session #
period:		period #
id:			id #
female:		= 1 if male, 0 o/w
major:		major
group:		identifies subjects that were grouped together
sub_session:	identifies subjects that could be matched together in a session
would_pay:		what the subject offered to pay
would_receive:	what the partner offered to pay
game:			game
exogenous:		= 1 if transfered were determine exogenously, 0 o/w
cooperate:		= 1 if cooperated, 0 o/w
row:			= 1 for row players, 0 o/w
transfer:		= 1 if subjects were in a session where they could offer transfers, 0 o/w
**************

session	period	id	female	major	group	sub_session	would_pay	would_receive	game	exogenous	cooperate	row	transfer
8	4	121	1	"Biology"	62	31	0	0	2	0	0	1	0
8	4	122	1	"Aquatic biology"	62	31	0	0	2	0	0	0	0
8	5	121	1	"Biology"	61	31	0	0	2	0	0	0	0
8	5	122	1	"Aquatic biology"	61	31	0	0	2	0	0	1	0
8	5	123	1	"Sociology"	62	31	0	0	2	0	0	0	0
8	5	124	0	"CS/Electrical Eng."	62	31	0	0	2	0	0	1	0
8	6	122	1	"Aquatic biology"	61	31	0	0	2	0	0	1	0
8	6	123	1	"Sociology"	61	31	0	0	2	0	0	0	0
8	6	121	1	"Biology"	62	31	0	0	2	0	1	0	0
8	6	124	0	"CS/Electrical Eng."	62	31	0	0	2	0	0	1	0
8	7	123	1	"Sociology"	61	31	0	0	2	0	0	1	0
8	7	124	0	"CS/Electrical Eng."	61	31	0	0	2	0	0	0	0
8	7	121	1	"Biology"	62	31	0	0	2	0	0	0	0
8	7	122	1	"Aquatic biology"	62	31	0	0	2	0	0	1	0
8	8	121	1	"Biology"	61	31	0	0	2	0	0	1	0
8	8	122	1	"Aquatic biology"	61	31	0	0	2	0	0	0	0
8	8	123	1	"Sociology"	62	31	0	0	2	0	0	0	0
8	8	124	0	"CS/Electrical Eng."	62	31	0	0	2	0	0	1	0
8	9	122	1	"Aquatic biology"	61	31	0	0	2	0	0	0	0
8	9	124	0	"CS/Electrical Eng."	61	31	0	0	2	0	0	1	0
8	9	121	1	"Biology"	62	31	0	0	2	0	0	0	0
8	9	123	1	"Sociology"	62	31	0	0	2	0	0	1	0
8	10	121	1	"Biology"	61	31	0	0	2	0	0	0	0
8	10	123	1	"Sociology"	61	31	0	0	2	0	0	1	0
8	10	122	1	"Aquatic biology"	62	31	0	0	2	0	0	0	0
8	10	124	0	"CS/Electrical Eng."	62	31	0	0	2	0	0	1	0
8	11	121	1	"Biology"	61	31	0	0	2	0	1	0	0
8	11	124	0	"CS/Electrical Eng."	61	31	0	0	2	0	0	1	0
8	11	122	1	"Aquatic biology"	62	31	0	0	2	0	0	0	0
8	11	123	1	"Sociology"	62	31	0	0	2	0	0	1	0
8	12	123	1	"Sociology"	61	31	0	0	2	0	0	1	0
8	12	124	0	"CS/Electrical Eng."	61	31	0	0	2	0	0	0	0
8	12	121	1	"Biology"	62	31	0	0	2	0	0	1	0
8	12	122	1	"Aquatic biology"	62	31	0	0	2	0	0	0	0
8	13	121	1	"Biology"	61	31	0	0	2	0	1	0	0
8	13	123	1	"Sociology"	61	31	0	0	2	0	0	1	0
8	13	122	1	"Aquatic biology"	62	31	0	0	2	0	0	0	0
8	13	124	0	"CS/Electrical Eng."	62	31	0	0	2	0	0	1	0
8	14	122	1	"Aquatic biology"	61	31	0	0	2	0	0	0	0
8	14	124	0	"CS/Electrical Eng."	61	31	0	0	2	0	0	1	0
8	14	121	1	"Biology"	62	31	0	0	2	0	1	1	0
8	14	123	1	"Sociology"	62	31	0	0	2	0	0	0	0
8	15	123	1	"Sociology"	61	31	0	0	2	0	0	1	0
8	15	124	0	"CS/Electrical Eng."	61	31	0	0	2	0	0	0	0
8	15	121	1	"Biology"	62	31	0	0	2	0	0	0	0
8	15	122	1	"Aquatic biology"	62	31	0	0	2	0	0	1	0
8	16	121	1	"Biology"	61	31	0	0	2	0	0	1	0
8	16	123	1	"Sociology"	61	31	0	0	2	0	0	0	0
8	16	122	1	"Aquatic biology"	62	31	0	0	2	0	0	1	0
8	16	124	0	"CS/Electrical Eng."	62	31	0	0	2	0	0	0	0
8	17	123	1	"Sociology"	61	31	0	0	2	0	0	1	0
8	17	124	0	"CS/Electrical Eng."	61	31	0	0	2	0	0	0	0
8	17	121	1	"Biology"	62	31	0	0	2	0	0	0	0
8	17	122	1	"Aquatic biology"	62	31	0	0	2	0	0	1	0
8	18	121	1	"Biology"	61	31	0	0	2	0	0	0	0
8	18	122	1	"Aquatic biology"	61	31	0	0	2	0	0	1	0
8	18	123	1	"Sociology"	62	31	0	0	2	0	0	0	0
8	18	124	0	"CS/Electrical Eng."	62	31	0	0	2	0	0	1	0
8	19	121	1	"Biology"	61	31	0	0	2	0	0	0	0
8	19	123	1	"Sociology"	61	31	0	0	2	0	0	1	0
8	19	122	1	"Aquatic biology"	62	31	0	0	2	0	1	0	0
8	19	124	0	"CS/Electrical Eng."	62	31	0	0	2	0	0	1	0
8	20	123	1	"Sociology"	61	31	0	0	2	0	0	1	0
8	20	124	0	"CS/Electrical Eng."	61	31	0	0	2	0	0	0	0
8	20	121	1	"Biology"	62	31	0	0	2	0	0	0	0
8	20	122	1	"Aquatic biology"	62	31	0	0	2	0	0	1	0
8	21	122	1	"Aquatic biology"	61	31	0	0	2	0	0	1	0
8	21	124	0	"CS/Electrical Eng."	61	31	0	0	2	0	0	0	0
8	21	121	1	"Biology"	62	31	0	0	2	0	0	0	0
8	21	123	1	"Sociology"	62	31	0	0	2	0	0	1	0
8	22	121	1	"Biology"	61	31	0	0	2	0	0	0	0
8	22	123	1	"Sociology"	61	31	0	0	2	0	0	1	0
8	22	122	1	"Aquatic biology"	62	31	0	0	2	0	1	0	0
8	22	124	0	"CS/Electrical Eng."	62	31	0	0	2	0	0	1	0
8	23	123	1	"Sociology"	61	31	0	0	2	0	0	1	0
8	23	124	0	"CS/Electrical Eng."	61	31	0	0	2	0	0	0	0
8	23	121	1	"Biology"	62	31	0	0	2	0	0	0	0
8	23	122	1	"Aquatic biology"	62	31	0	0	2	0	0	1	0
8	24	121	1	"Biology"	61	31	0	0	2	0	0	0	0
8	24	124	0	"CS/Electrical Eng."	61	31	0	0	2	0	0	1	0
8	24	122	1	"Aquatic biology"	62	31	0	0	2	0	0	1	0
8	24	123	1	"Sociology"	62	31	0	0	2	0	0	0	0
8	25	121	1	"Biology"	61	31	0	0	2	0	0	1	0
8	25	123	1	"Sociology"	61	31	0	0	2	0	0	0	0
8	25	122	1	"Aquatic biology"	62	31	0	0	2	0	0	1	0
8	25	124	0	"CS/Electrical Eng."	62	31	0	0	2	0	0	0	0
8	1	125	0	"Math/Philosophy"	63	32	0	0	2	0	1	1	0
8	1	128	0	"Biology"	63	32	0	0	2	0	0	0	0
8	1	126	1	"Physics"	64	32	0	0	2	0	0	0	0
8	1	127	1	"Math/Econ"	64	32	0	0	2	0	0	1	0
8	2	125	0	"Math/Philosophy"	63	32	0	0	2	0	1	1	0
8	2	127	1	"Math/Econ"	63	32	0	0	2	0	0	0	0
8	2	126	1	"Physics"	64	32	0	0	2	0	1	1	0
8	2	128	0	"Biology"	64	32	0	0	2	0	0	0	0
8	3	126	1	"Physics"	63	32	0	0	2	0	0	0	0
8	3	127	1	"Math/Econ"	63	32	0	0	2	0	0	1	0
8	3	125	0	"Math/Philosophy"	64	32	0	0	2	0	1	0	0
8	3	128	0	"Biology"	64	32	0	0	2	0	0	1	0
8	4	125	0	"Math/Philosophy"	63	32	0	0	2	0	0	0	0
8	4	128	0	"Biology"	63	32	0	0	2	0	0	1	0
8	4	126	1	"Physics"	64	32	0	0	2	0	0	0	0
8	4	127	1	"Math/Econ"	64	32	0	0	2	0	0	1	0
8	5	125	0	"Math/Philosophy"	63	32	0	0	2	0	0	0	0
8	5	126	1	"Physics"	63	32	0	0	2	0	0	1	0
8	5	127	1	"Math/Econ"	64	32	0	0	2	0	0	1	0
8	5	128	0	"Biology"	64	32	0	0	2	0	0	0	0
8	6	126	1	"Physics"	63	32	0	0	2	0	0	1	0
8	6	128	0	"Biology"	63	32	0	0	2	0	0	0	0
8	6	125	0	"Math/Philosophy"	64	32	0	0	2	0	0	0	0
8	6	127	1	"Math/Econ"	64	32	0	0	2	0	0	1	0
8	7	126	1	"Physics"	63	32	0	0	2	0	1	0	0
8	7	128	0	"Biology"	63	32	0	0	2	0	0	1	0
8	7	125	0	"Math/Philosophy"	64	32	0	0	2	0	0	0	0
8	7	127	1	"Math/Econ"	64	32	0	0	2	0	0	1	0
8	8	126	1	"Physics"	63	32	0	0	2	0	0	0	0
8	8	128	0	"Biology"	63	32	0	0	2	0	0	1	0
8	8	125	0	"Math/Philosophy"	64	32	0	0	2	0	0	1	0
8	8	127	1	"Math/Econ"	64	32	0	0	2	0	0	0	0
8	9	127	1	"Math/Econ"	63	32	0	0	2	0	0	1	0
8	9	128	0	"Biology"	63	32	0	0	2	0	0	0	0
8	9	125	0	"Math/Philosophy"	64	32	0	0	2	0	0	1	0
8	9	126	1	"Physics"	64	32	0	0	2	0	0	0	0
8	10	125	0	"Math/Philosophy"	63	32	0	0	2	0	0	1	0
8	10	126	1	"Physics"	63	32	0	0	2	0	0	0	0
8	10	127	1	"Math/Econ"	64	32	0	0	2	0	0	0	0
8	10	128	0	"Biology"	64	32	0	0	2	0	0	1	0
8	11	126	1	"Physics"	63	32	0	0	2	0	0	0	0
8	11	127	1	"Math/Econ"	63	32	0	0	2	0	0	1	0
8	11	125	0	"Math/Philosophy"	64	32	0	0	2	0	0	1	0
8	11	128	0	"Biology"	64	32	0	0	2	0	0	0	0
8	12	125	0	"Math/Philosophy"	63	32	0	0	2	0	0	1	0
8	12	126	1	"Physics"	63	32	0	0	2	0	0	0	0
8	12	127	1	"Math/Econ"	64	32	0	0	2	0	0	1	0
8	12	128	0	"Biology"	64	32	0	0	2	0	0	0	0
8	13	127	1	"Math/Econ"	63	32	0	0	2	0	0	1	0
8	13	128	0	"Biology"	63	32	0	0	2	0	0	0	0
8	13	125	0	"Math/Philosophy"	64	32	0	0	2	0	0	0	0
8	13	126	1	"Physics"	64	32	0	0	2	0	1	1	0
8	14	127	1	"Math/Econ"	63	32	0	0	2	0	0	0	0
8	14	128	0	"Biology"	63	32	0	0	2	0	0	1	0
8	14	125	0	"Math/Philosophy"	64	32	0	0	2	0	1	0	0
8	14	126	1	"Physics"	64	32	0	0	2	0	0	1	0
8	15	125	0	"Math/Philosophy"	63	32	0	0	2	0	1	1	0
8	15	128	0	"Biology"	63	32	0	0	2	0	0	0	0
8	15	126	1	"Physics"	64	32	0	0	2	0	1	1	0
8	15	127	1	"Math/Econ"	64	32	0	0	2	0	0	0	0
8	16	125	0	"Math/Philosophy"	63	32	0	0	2	0	1	1	0
8	16	127	1	"Math/Econ"	63	32	0	0	2	0	0	0	0
8	16	126	1	"Physics"	64	32	0	0	2	0	1	0	0
8	16	128	0	"Biology"	64	32	0	0	2	0	0	1	0
8	17	126	1	"Physics"	63	32	0	0	2	0	1	1	0
8	17	128	0	"Biology"	63	32	0	0	2	0	0	0	0
8	17	125	0	"Math/Philosophy"	64	32	0	0	2	0	0	0	0
8	17	127	1	"Math/Econ"	64	32	0	0	2	0	1	1	0
8	18	126	1	"Physics"	63	32	0	0	2	0	0	1	0
8	18	127	1	"Math/Econ"	63	32	0	0	2	0	0	0	0
8	18	125	0	"Math/Philosophy"	64	32	0	0	2	0	1	1	0
8	18	128	0	"Biology"	64	32	0	0	2	0	0	0	0
8	19	125	0	"Math/Philosophy"	63	32	0	0	2	0	0	1	0
8	19	126	1	"Physics"	63	32	0	0	2	0	0	0	0
8	19	127	1	"Math/Econ"	64	32	0	0	2	0	0	0	0
8	19	128	0	"Biology"	64	32	0	0	2	0	0	1	0
8	20	127	1	"Math/Econ"	63	32	0	0	2	0	0	0	0
8	20	128	0	"Biology"	63	32	0	0	2	0	0	1	0
8	20	125	0	"Math/Philosophy"	64	32	0	0	2	0	0	0	0
8	20	126	1	"Physics"	64	32	0	0	2	0	1	1	0
8	21	125	0	"Math/Philosophy"	63	32	0	0	2	0	1	1	0
8	21	126	1	"Physics"	63	32	0	0	2	0	1	0	0
8	21	127	1	"Math/Econ"	64	32	0	0	2	0	0	0	0
8	21	128	0	"Biology"	64	32	0	0	2	0	0	1	0
8	22	125	0	"Math/Philosophy"	63	32	0	0	2	0	1	1	0
8	22	126	1	"Physics"	63	32	0	0	2	0	1	0	0
8	22	127	1	"Math/Econ"	64	32	0	0	2	0	0	0	0
8	22	128	0	"Biology"	64	32	0	0	2	0	0	1	0
8	23	127	1	"Math/Econ"	63	32	0	0	2	0	0	0	0
8	23	128	0	"Biology"	63	32	0	0	2	0	0	1	0
8	23	125	0	"Math/Philosophy"	64	32	0	0	2	0	1	1	0
8	23	126	1	"Physics"	64	32	0	0	2	0	1	0	0
8	24	125	0	"Math/Philosophy"	63	32	0	0	2	0	1	1	0
8	24	126	1	"Physics"	63	32	0	0	2	0	1	0	0
8	24	127	1	"Math/Econ"	64	32	0	0	2	0	0	0	0
8	24	128	0	"Biology"	64	32	0	0	2	0	0	1	0
8	25	127	1	"Math/Econ"	63	32	0	0	2	0	0	1	0
8	25	128	0	"Biology"	63	32	0	0	2	0	0	0	0
8	25	125	0	"Math/Philosophy"	64	32	0	0	2	0	1	0	0
8	25	126	1	"Physics"	64	32	0	0	2	0	1	1	0
3	1	34	1	"Biology"	17	9	15	15	3	0	1	0	1
3	1	35	0	"Physics"	17	9	15	15	3	0	1	1	1
3	1	33	1	"Biology"	18	9	10	9	3	0	1	0	1
3	1	36	0	"Econ/Spanish"	18	9	9	10	3	0	1	1	1
3	2	33	1	"Biology"	17	9	15	9	3	0	1	1	1
3	2	36	0	"Econ/Spanish"	17	9	9	15	3	0	0	0	1
3	2	34	1	"Biology"	18	9	15	15	3	0	0	0	1
3	2	35	0	"Physics"	18	9	15	15	3	0	1	1	1
3	3	34	1	"Biology"	17	9	20	9	3	0	0	0	1
3	3	36	0	"Econ/Spanish"	17	9	9	20	3	0	0	1	1
3	3	33	1	"Biology"	18	9	15	15	3	0	1	0	1
3	3	35	0	"Physics"	18	9	15	15	3	0	1	1	1
3	4	33	1	"Biology"	17	9	9	15	3	0	1	0	1
3	4	35	0	"Physics"	17	9	15	9	3	0	1	1	1
3	4	34	1	"Biology"	18	9	15	9	3	0	0	0	1
3	4	36	0	"Econ/Spanish"	18	9	9	15	3	0	1	1	1
3	5	33	1	"Biology"	17	9	9	10	3	0	1	0	1
3	5	35	0	"Physics"	17	9	10	9	3	0	1	1	1
3	5	34	1	"Biology"	18	9	15	9	3	0	0	0	1
3	5	36	0	"Econ/Spanish"	18	9	9	15	3	0	1	1	1
3	6	33	1	"Biology"	17	9	15	20	3	0	1	1	1
3	6	34	1	"Biology"	17	9	20	15	3	0	0	0	1
3	6	35	0	"Physics"	18	9	10	9	3	0	1	1	1
3	6	36	0	"Econ/Spanish"	18	9	9	10	3	0	1	0	1
3	7	34	1	"Biology"	17	9	20	9	3	0	0	1	1
3	7	35	0	"Physics"	17	9	9	20	3	0	0	0	1
3	7	33	1	"Biology"	18	9	10	10	3	0	1	0	1
3	7	36	0	"Econ/Spanish"	18	9	10	10	3	0	1	1	1
3	8	33	1	"Biology"	17	9	25	15	3	0	1	0	1
3	8	34	1	"Biology"	17	9	15	25	3	0	1	1	1
3	8	35	0	"Physics"	18	9	10	9	3	0	1	1	1
3	8	36	0	"Econ/Spanish"	18	9	9	10	3	0	1	0	1
3	9	33	1	"Biology"	17	9	10	9	3	0	1	0	1
3	9	36	0	"Econ/Spanish"	17	9	9	10	3	0	1	1	1
3	9	34	1	"Biology"	18	9	20	9	3	0	0	1	1
3	9	35	0	"Physics"	18	9	9	20	3	0	0	0	1
3	10	33	1	"Biology"	17	9	5	9	3	0	0	0	1
3	10	36	0	"Econ/Spanish"	17	9	9	5	3	0	0	1	1
3	10	34	1	"Biology"	18	9	20	9	3	0	0	1	1
3	10	35	0	"Physics"	18	9	9	20	3	0	0	0	1
3	11	33	1	"Biology"	17	9	15	9	3	0	0	0	1
3	11	36	0	"Econ/Spanish"	17	9	9	15	3	0	1	1	1
3	11	34	1	"Biology"	18	9	15	10	3	0	0	0	1
3	11	35	0	"Physics"	18	9	10	15	3	0	0	1	1
3	12	33	1	"Biology"	17	9	9	9	3	0	1	0	1
3	12	36	0	"Econ/Spanish"	17	9	9	9	3	0	1	1	1
3	12	34	1	"Biology"	18	9	15	10	3	0	0	0	1
3	12	35	0	"Physics"	18	9	10	15	3	0	0	1	1
3	13	35	0	"Physics"	17	9	9	9	3	0	0	0	1
3	13	36	0	"Econ/Spanish"	17	9	9	9	3	0	1	1	1
3	13	33	1	"Biology"	18	9	15	15	3	0	1	1	1
3	13	34	1	"Biology"	18	9	15	15	3	0	1	0	1
3	14	33	1	"Biology"	17	9	10	15	3	0	1	1	1
3	14	34	1	"Biology"	17	9	15	10	3	0	0	0	1
3	14	35	0	"Physics"	18	9	10	9	3	0	1	1	1
3	14	36	0	"Econ/Spanish"	18	9	9	10	3	0	1	0	1
3	15	35	0	"Physics"	17	9	10	9	3	0	1	1	1
3	15	36	0	"Econ/Spanish"	17	9	9	10	3	0	1	0	1
3	15	33	1	"Biology"	18	9	15	15	3	0	1	1	1
3	15	34	1	"Biology"	18	9	15	15	3	0	1	0	1
3	16	33	1	"Biology"	17	9	10	20	3	0	0	0	1
3	16	34	1	"Biology"	17	9	20	10	3	0	1	1	1
3	16	35	0	"Physics"	18	9	10	9	3	0	1	1	1
3	16	36	0	"Econ/Spanish"	18	9	9	10	3	0	1	0	1
3	17	33	1	"Biology"	17	9	10	9	3	0	1	1	1
3	17	36	0	"Econ/Spanish"	17	9	9	10	3	0	1	0	1
3	17	34	1	"Biology"	18	9	20	9	3	0	0	1	1
3	17	35	0	"Physics"	18	9	9	20	3	0	0	0	1
3	18	34	1	"Biology"	17	9	15	10	3	0	0	0	1
3	18	35	0	"Physics"	17	9	10	15	3	0	0	1	1
3	18	33	1	"Biology"	18	9	15	9	3	0	1	1	1
3	18	36	0	"Econ/Spanish"	18	9	9	15	3	0	0	0	1
3	19	34	1	"Biology"	17	9	20	9	3	0	0	1	1
3	19	35	0	"Physics"	17	9	9	20	3	0	0	0	1
3	19	33	1	"Biology"	18	9	4	9	3	0	0	0	1
3	19	36	0	"Econ/Spanish"	18	9	9	4	3	0	0	1	1
3	20	33	1	"Biology"	17	9	10	10	3	0	1	0	1
3	20	35	0	"Physics"	17	9	10	10	3	0	1	1	1
3	20	34	1	"Biology"	18	9	15	9	3	0	0	0	1
3	20	36	0	"Econ/Spanish"	18	9	9	15	3	0	1	1	1
3	21	33	1	"Biology"	17	9	15	9	3	0	0	1	1
3	21	36	0	"Econ/Spanish"	17	9	9	15	3	0	1	0	1
3	21	34	1	"Biology"	18	9	15	10	3	0	0	0	1
3	21	35	0	"Physics"	18	9	10	15	3	0	1	1	1
3	22	34	1	"Biology"	17	9	15	9	3	0	0	0	1
3	22	36	0	"Econ/Spanish"	17	9	9	15	3	0	0	1	1
3	22	33	1	"Biology"	18	9	8	9	3	0	0	1	1
3	22	35	0	"Physics"	18	9	9	8	3	0	1	0	1
3	23	35	0	"Physics"	17	9	9	9	3	0	1	0	1
3	23	36	0	"Econ/Spanish"	17	9	9	9	3	0	1	1	1
3	23	33	1	"Biology"	18	9	8	20	3	0	1	0	1
3	23	34	1	"Biology"	18	9	20	8	3	0	0	1	1
3	24	33	1	"Biology"	17	9	8	15	3	0	0	1	1
3	24	34	1	"Biology"	17	9	15	8	3	0	0	0	1
3	24	35	0	"Physics"	18	9	9	9	3	0	1	0	1
3	24	36	0	"Econ/Spanish"	18	9	9	9	3	0	1	1	1
3	25	33	1	"Biology"	17	9	8	9	3	0	0	1	1
3	25	36	0	"Econ/Spanish"	17	9	9	8	3	0	0	0	1
3	25	34	1	"Biology"	18	9	20	9	3	0	0	1	1
3	25	35	0	"Physics"	18	9	9	20	3	0	0	0	1
3	1	38	0	"Accounting"	19	10	4	20	3	0	0	0	1
3	1	39	0	"Geography"	19	10	20	4	3	0	0	1	1
3	1	37	0	"History"	20	10	10	10	3	0	1	1	1
3	1	40	0	"Unknown"	20	10	10	10	3	0	0	0	1
3	2	39	0	"Geography"	19	10	16	10	3	0	1	0	1
3	2	40	0	"Unknown"	19	10	10	16	3	0	1	1	1
3	2	37	0	"History"	20	10	12	8	3	0	0	0	1
3	2	38	0	"Accounting"	20	10	8	12	3	0	0	1	1
3	3	37	0	"History"	19	10	12	20	3	0	1	0	1
3	3	39	0	"Geography"	19	10	20	12	3	0	1	1	1
3	3	38	0	"Accounting"	20	10	4	8	3	0	0	1	1
3	3	40	0	"Unknown"	20	10	8	4	3	0	0	0	1
3	4	37	0	"History"	19	10	12	12	3	0	1	1	1
3	4	39	0	"Geography"	19	10	12	12	3	0	1	0	1
3	4	38	0	"Accounting"	20	10	4	10	3	0	0	1	1
3	4	40	0	"Unknown"	20	10	10	4	3	0	0	0	1
3	5	37	0	"History"	19	10	12	6	3	0	0	1	1
3	5	40	0	"Unknown"	19	10	6	12	3	0	1	0	1
3	5	38	0	"Accounting"	20	10	16	12	3	0	0	0	1
3	5	39	0	"Geography"	20	10	12	16	3	0	1	1	1
3	6	38	0	"Accounting"	19	10	16	12	3	0	0	0	1
3	6	39	0	"Geography"	19	10	12	16	3	0	1	1	1
3	6	37	0	"History"	20	10	12	10	3	0	1	0	1
3	6	40	0	"Unknown"	20	10	10	12	3	0	0	1	1
3	7	38	0	"Accounting"	19	10	16	0	3	0	0	0	1
3	7	40	0	"Unknown"	19	10	0	16	3	0	1	1	1
3	7	37	0	"History"	20	10	10	18	3	0	1	1	1
3	7	39	0	"Geography"	20	10	18	10	3	0	0	0	1
3	8	39	0	"Geography"	19	10	16	8	3	0	1	1	1
3	8	40	0	"Unknown"	19	10	8	16	3	0	1	0	1
3	8	37	0	"History"	20	10	8	8	3	0	1	0	1
3	8	38	0	"Accounting"	20	10	8	8	3	0	0	1	1
3	9	37	0	"History"	19	10	8	16	3	0	1	0	1
3	9	39	0	"Geography"	19	10	16	8	3	0	1	1	1
3	9	38	0	"Accounting"	20	10	16	8	3	0	0	0	1
3	9	40	0	"Unknown"	20	10	8	16	3	0	1	1	1
3	10	39	0	"Geography"	19	10	14	8	3	0	1	0	1
3	10	40	0	"Unknown"	19	10	8	14	3	0	1	1	1
3	10	37	0	"History"	20	10	8	22	3	0	1	0	1
3	10	38	0	"Accounting"	20	10	22	8	3	0	0	1	1
3	11	38	0	"Accounting"	19	10	8	12	3	0	0	1	1
3	11	39	0	"Geography"	19	10	12	8	3	0	1	0	1
3	11	37	0	"History"	20	10	10	12	3	0	1	1	1
3	11	40	0	"Unknown"	20	10	12	10	3	0	1	0	1
3	12	37	0	"History"	19	10	8	8	3	0	1	0	1
3	12	40	0	"Unknown"	19	10	8	8	3	0	0	1	1
3	12	38	0	"Accounting"	20	10	8	14	3	0	1	1	1
3	12	39	0	"Geography"	20	10	14	8	3	0	1	0	1
3	13	38	0	"Accounting"	19	10	8	8	3	0	1	1	1
3	13	40	0	"Unknown"	19	10	8	8	3	0	0	0	1
3	13	37	0	"History"	20	10	8	9	3	0	1	0	1
3	13	39	0	"Geography"	20	10	9	8	3	0	0	1	1
3	14	37	0	"History"	19	10	8	20	3	0	1	1	1
3	14	38	0	"Accounting"	19	10	20	8	3	0	0	0	1
3	14	39	0	"Geography"	20	10	13	7	3	0	1	0	1
3	14	40	0	"Unknown"	20	10	7	13	3	0	0	1	1
3	15	38	0	"Accounting"	19	10	8	18	3	0	0	1	1
3	15	39	0	"Geography"	19	10	18	8	3	0	1	0	1
3	15	37	0	"History"	20	10	8	8	3	0	1	0	1
3	15	40	0	"Unknown"	20	10	8	8	3	0	0	1	1
3	16	38	0	"Accounting"	19	10	16	14	3	0	0	0	1
3	16	39	0	"Geography"	19	10	14	16	3	0	0	1	1
3	16	37	0	"History"	20	10	10	8	3	0	1	1	1
3	16	40	0	"Unknown"	20	10	8	10	3	0	1	0	1
3	17	37	0	"History"	19	10	10	8	3	0	1	1	1
3	17	38	0	"Accounting"	19	10	8	10	3	0	0	0	1
3	17	39	0	"Geography"	20	10	20	8	3	0	1	0	1
3	17	40	0	"Unknown"	20	10	8	20	3	0	1	1	1
3	18	37	0	"History"	19	10	10	8	3	0	1	1	1
3	18	40	0	"Unknown"	19	10	8	10	3	0	0	0	1
3	18	38	0	"Accounting"	20	10	8	15	3	0	0	0	1
3	18	39	0	"Geography"	20	10	15	8	3	0	1	1	1
3	19	38	0	"Accounting"	19	10	8	7	3	0	1	0	1
3	19	40	0	"Unknown"	19	10	7	8	3	0	0	1	1
3	19	37	0	"History"	20	10	0	14	3	0	0	0	1
3	19	39	0	"Geography"	20	10	14	0	3	0	0	1	1
3	20	38	0	"Accounting"	19	10	8	14	3	0	0	1	1
3	20	40	0	"Unknown"	19	10	14	8	3	0	1	0	1
3	20	37	0	"History"	20	10	8	0	3	0	0	1	1
3	20	39	0	"Geography"	20	10	0	8	3	0	0	0	1
3	21	37	0	"History"	19	10	8	16	3	0	1	1	1
3	21	39	0	"Geography"	19	10	16	8	3	0	1	0	1
3	21	38	0	"Accounting"	20	10	10	7	3	0	0	0	1
3	21	40	0	"Unknown"	20	10	7	10	3	0	0	1	1
3	22	37	0	"History"	19	10	8	8	3	0	0	0	1
3	22	40	0	"Unknown"	19	10	8	8	3	0	0	1	1
3	22	38	0	"Accounting"	20	10	8	13	3	0	0	1	1
3	22	39	0	"Geography"	20	10	13	8	3	0	1	0	1
3	23	37	0	"History"	19	10	8	16	3	0	1	1	1
3	23	39	0	"Geography"	19	10	16	8	3	0	1	0	1
3	23	38	0	"Accounting"	20	10	8	8	3	0	0	1	1
3	23	40	0	"Unknown"	20	10	8	8	3	0	0	0	1
3	24	38	0	"Accounting"	19	10	8	16	3	0	0	1	1
3	24	39	0	"Geography"	19	10	16	8	3	0	1	0	1
3	24	37	0	"History"	20	10	8	8	3	0	1	0	1
3	24	40	0	"Unknown"	20	10	8	8	3	0	1	1	1
3	25	38	0	"Accounting"	19	10	8	8	3	0	1	1	1
3	25	40	0	"Unknown"	19	10	8	8	3	0	0	0	1
3	25	37	0	"History"	20	10	8	8	3	0	1	0	1
3	25	39	0	"Geography"	20	10	8	8	3	0	0	1	1
3	1	43	0	"Mech. Eng."	21	11	25	5	3	0	0	1	1
3	1	44	1	"Chem, Eng."	21	11	5	25	3	0	0	0	1
3	1	41	0	"Law & Society"	22	11	8	8	3	0	0	1	1
3	1	42	1	"Biology"	22	11	8	8	3	0	0	0	1
3	2	43	0	"Mech. Eng."	21	11	26	16	3	0	1	1	1
3	2	44	1	"Chem, Eng."	21	11	16	26	3	0	1	0	1
3	2	41	0	"Law & Society"	22	11	8	8	3	0	1	0	1
3	2	42	1	"Biology"	22	11	8	8	3	0	1	1	1
3	3	42	1	"Biology"	21	11	8	26	3	0	1	0	1
3	3	43	0	"Mech. Eng."	21	11	26	8	3	0	0	1	1
3	3	41	0	"Law & Society"	22	11	0	16	3	0	1	1	1
3	3	44	1	"Chem, Eng."	22	11	16	0	3	0	0	0	1
3	4	42	1	"Biology"	21	11	10	16	3	0	0	1	1
3	4	44	1	"Chem, Eng."	21	11	16	10	3	0	1	0	1
3	4	41	0	"Law & Society"	22	11	8	26	3	0	0	0	1
3	4	43	0	"Mech. Eng."	22	11	26	8	3	0	0	1	1
3	5	42	1	"Biology"	21	11	10	8	3	0	0	1	1
3	5	44	1	"Chem, Eng."	21	11	8	10	3	0	0	0	1
3	5	41	0	"Law & Society"	22	11	8	26	3	0	1	0	1
3	5	43	0	"Mech. Eng."	22	11	26	8	3	0	0	1	1
3	6	43	0	"Mech. Eng."	21	11	16	13	3	0	1	0	1
3	6	44	1	"Chem, Eng."	21	11	13	16	3	0	0	1	1
